kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
color_max.1.sm_52.ptx 75 : 1406815 8863354 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 74 : 1406815 8763635 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 47 : 2693376 27147200 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 46 : 2693376 17355616 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 124 : 809234 5052984 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 45 : 2693376 17385792 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 212 : 1922170 18665418 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 123 : 809234 4999326 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 44 : 2693376 17598048 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 211 : 1922170 633822545 4283200 0 0 1435797 432899 0 0 
color_max.1.sm_52.ptx 122 : 809234 227706550 428608 0 0 581907 83865 0 0 
color_max.1.sm_52.ptx 43 : 2693376 17985120 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 210 : 1922170 17768599 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 121 : 809234 7472558 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 42 : 2693376 18101312 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 209 : 1922170 18288307 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 120 : 809234 7404239 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 41 : 2693376 19723008 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 208 : 1922170 227860044 11360 0 0 1863408 432899 0 0 
color_max.1.sm_52.ptx 119 : 809234 334467032 10572160 0 0 650380 83865 0 0 
color_max.1.sm_52.ptx 40 : 2693376 28534528 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 207 : 1922170 18092923 0 0 0 432899 432899 0 0 
color_max.1.sm_52.ptx 118 : 809234 7498057 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 39 : 2693376 43871264 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 206 : 1922170 10528185 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 117 : 809234 7382017 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 38 : 2693376 45382976 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 33 : 2693376 33398752 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 200 : 2507740 16057475 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 111 : 317842 2916501 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 32 : 2693376 20174944 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 199 : 2507740 792403516 4084416 0 0 1888662 496404 0 0 
color_max.1.sm_52.ptx 69 : 1406815 0 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 236 : 2507740 23326876 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 34 : 2693376 42520224 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 201 : 2507740 15733707 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 71 : 1406815 13183790 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 238 : 2507740 16050961 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 114 : 382413 3883631 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 35 : 2693376 42645024 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 202 : 2507740 3053167 0 0 0 0 0 0 210471 
color_max.1.sm_52.ptx 72 : 1406815 10736154 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 239 : 2507740 15690593 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 36 : 2693376 44718208 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 203 : 1922170 10422382 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 73 : 1406815 14553963 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 37 : 2693376 45072864 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 48 : 2693376 17362560 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 215 : 2507740 661073730 6005472 0 0 2427182 496404 0 0 
color_max.1.sm_52.ptx 49 : 2693376 10566 0 0 0 0 0 0 9 
color_max.1.sm_52.ptx 216 : 2507740 23641289 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 51 : 2691603 26598507 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 218 : 2507740 810610182 4786560 0 0 1899943 496404 0 0 
color_max.1.sm_52.ptx 52 : 2691603 26249867 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 219 : 2507740 16205161 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 53 : 2691603 947727653 3056832 0 0 336456 84114 0 0 
color_max.1.sm_52.ptx 220 : 2507740 15565268 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 54 : 2691603 16727634 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 221 : 2507740 3247275 0 0 0 0 0 0 214640 
color_max.1.sm_52.ptx 55 : 2691603 6947141 0 0 0 0 0 0 74617 
color_max.1.sm_52.ptx 222 : 1886326 10252146 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 57 : 1406815 8889931 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 58 : 1406815 13066842 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 225 : 1886326 10352210 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 59 : 1406815 571154596 9680800 0 0 319441 83999 0 0 
color_max.1.sm_52.ptx 226 : 1886326 18686529 0 0 0 428801 428801 0 0 
color_max.1.sm_52.ptx 60 : 1406815 12841663 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 227 : 1886326 228418414 16448 0 0 1828674 428801 0 0 
color_max.1.sm_52.ptx 61 : 1406815 8957441 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 228 : 1886326 18102906 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 62 : 1406815 5 0 0 0 0 0 0 1 
color_max.1.sm_52.ptx 229 : 1886326 17499854 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 64 : 1406814 555821805 653728 0 0 362286 83999 0 0 
color_max.1.sm_52.ptx 231 : 1886326 18431328 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 67 : 1406815 7591773 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 234 : 2507740 653837300 5884000 0 0 2427222 496404 0 0 
color_max.1.sm_52.ptx 68 : 1406815 8761972 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 235 : 2507740 23728152 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 125 : 809234 4993334 0 0 0 0 0 0 0 
