kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
pagerank.1.sm_75.ptx 225 : 299067 3380691 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 41 : 299264 1965568 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 226 : 299067 2250124 0 0 0 37384 9346 0 0 
pagerank.1.sm_75.ptx 68 : 244492 1564508 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 42 : 299264 3029088 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 60 : 299067 1885410 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 227 : 299067 2427938 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 69 : 244492 453452 0 0 0 0 0 0 9339 
pagerank.1.sm_75.ptx 215 : 299264 2346944 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 48 : 299067 2878899 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 216 : 299264 2320960 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 49 : 299067 134070273 1166976 0 0 37384 9346 0 0 
pagerank.1.sm_75.ptx 217 : 299264 3314592 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 50 : 299067 2915827 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 218 : 299264 2314016 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 51 : 299067 1998301 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 219 : 299264 1049 0 0 0 0 0 0 1 
pagerank.1.sm_75.ptx 52 : 299067 5 0 0 0 0 0 0 1 
pagerank.1.sm_75.ptx 229 : 299067 2894151 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 62 : 299067 3108558 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 74 : 73178 675740 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 76 : 73178 34684437 1921472 0 0 60522 9275 0 0 
pagerank.1.sm_75.ptx 85 : 161366 1476970 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 86 : 161366 1497135 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 87 : 161366 82668714 1613152 0 0 108980 9343 0 0 
pagerank.1.sm_75.ptx 77 : 73178 668734 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 78 : 73178 667645 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 79 : 73178 32805990 942592 0 0 31016 9275 0 0 
pagerank.1.sm_75.ptx 80 : 73178 3231411 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 81 : 73178 24471781 34560 0 0 70513 9275 0 0 
pagerank.1.sm_75.ptx 88 : 161366 1481694 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 89 : 161366 1479790 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 90 : 161366 33451747 183296 0 0 36970 9343 0 0 
pagerank.1.sm_75.ptx 82 : 73178 673299 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 91 : 161366 7139470 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 92 : 161366 53669890 20320 0 0 143699 9343 0 0 
pagerank.1.sm_75.ptx 93 : 161366 1493137 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 96 : 244492 2243094 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 97 : 244492 2265620 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 98 : 244492 105247651 1071456 0 0 139160 9346 0 0 
pagerank.1.sm_75.ptx 99 : 244492 2286387 0 0 0 0 0 0 0 
pagerank.1.sm_75.ptx 100 : 244492 2280480 0 0 0 0 0 0 0 
